review_id,review_comment_message,text_sentiment,review_score,predictions,geolocation_lat,geolocation_lng,geolocation_state,review_creation_date
787fabb7a4464aa19d210d6cc44dcac4,"Ótimo chegou antes da data combinada, super bem embalado, produto de qualidade e preço justo, só o frete meio caro kkkk. Foi minha primeira compra adorei e recomendo.",otimo chegar antes data combinar super bem embalar produto qualidade preco justo frete meio caro kkkk primeiro compra adoreer recomendo,5,1,-23.59798552039933,-46.55547278711988,SP,2018-08-07
9f41aa874d57df1b2ace42bb49310e73,Gostei muiito,gostar muiito,5,1,-23.52761504385709,-46.5492905723065,SP,2018-08-22
51eef9e533702eae331fcce5021de66a,Bom preço e rapidez condizente com todo o processo envolvido. Recomendo,bom preco rapidez condizente processo envolver recomender,5,1,-22.15235907980679,-43.2855197300483,RJ,2018-08-23
51d021af28d991225373f2a645faf387,"Lojista entregou produto no Prazo. 
Quanto à fragrância em si, é semelhante ao Dolce Gabbana original, diferente apenas em algumas notas. Fragrância tradicionalmente masculina.",lojista entregar produto prazo fragrancia semelhante gabbana original diferente apenas nota fragrancia tradicionalmente masculino,5,0,-22.549033360244323,-43.210094724044055,RJ,2018-08-02
a311aa746629294907d39d46d204cf67,perfeito,perfeito,5,1,-23.556926913670807,-46.6615417904381,SP,2018-08-04
70ba5e2565945b5a7e7f1027deb67ee8,"Bom produto, rápida entrega! Recomendo",bom produto rapida entregar recomer,5,1,-23.29818595956356,-45.974828011182304,SP,2018-08-14
3222649ba79e91ebbd346588cdd76df0,Carregador com defeito e a loja se recusa a efetuar a troca.,carregador defeito loja recusar efetuar troca,1,0,-23.59539756425642,-46.55163738273989,SP,2018-08-10
3ad063a0674075803eaaabfbb87885e1,"Bom produto, frete caro.",bom produto frete caro,4,1,-23.58343069747245,-46.50203424424373,SP,2018-08-23
c0881b2797529c9af9325018e7fbb694,o produto era exatamente o que eu precisasa,produto exatamente precisasa,1,1,-27.60731306466045,-48.59058002775691,SC,2018-07-31
95e804d54d3007a2698dc76d2c69a46a,"Ainda não posso dar avaliação porque comecei agora, não deu pra fazer efeito.",ainda nao poder dar avaliacao começar agora nao dar fazer efeito,4,1,-2.546079233971952,-44.3089863702464,MA,2018-08-11
35b7dafbf09d28acbc41ff4fc5e39140,Sensacional ,sensacional,5,1,-21.36235769739203,-48.232975701561735,SP,2018-08-22
e86bd868023ba7cbd1feae55405fe287,Entrega muito rápida adorei. ,entregar muito rapido adorei,5,1,-23.57714001165677,-46.48276229003407,SP,2018-08-30
1dfff0095741e31fb9929cb68adff54a,Otimo.,otimar,4,1,-23.38219409935399,-51.95529780691714,PR,2018-08-08
b1efe3d7ecea8192fa8a83cf43dfb243,tem boa qualidade e acabamento,ter bom qualidade acabamento,4,1,-25.472734941716197,-49.30563836747645,PR,2018-08-07
dbb3eaf37d13bbe2f5dafeaece10584d,Fiz minha compra dia 17/08/2018 agora e dia 27/08/ e ainda nao recebi o produto,fiz compra dia agora dia ainda nao recebi produto,2,0,-23.549276996393317,-46.52600554010618,SP,2018-08-26
292f16344bed93ca8cb755f51def71e3,Recomendo totalmente!!!,recomendar totalmente,5,0,-22.438121280598992,-46.973524736049406,SP,2018-08-11
b2bf9b39b2838c18913129075bd6e133,O tapete não chegou na data prevista. e veio errado o tamanho que encomendei.,tapete nao chegar data previsto vir errar tamanho encomendar,1,0,-23.53435725950717,-46.64935629739165,SP,2018-08-01
9186528ccedb8a7a71d5e3fed0cdf71b,"Prestação do serviço adquirido executada perfeitamente, dentro do prazo e atendendo aos plenamente ao direito do consumidor. Super recomendo.",prestacaor servico adquirir executar perfeitamente dentro prazo atender plenamente direito consumidor super recomer,5,1,-23.46824404524207,-46.585030834727874,SP,2018-08-08
047d6804d4f8ff12f5ccd283d5892bff,Chegou logo ,chegar logo,5,0,-23.62358155176294,-46.61056007369148,SP,2018-08-23
254cb66d09898686c629226025c1b4b2,Atendeu minha expectativa....recomendo!!!!,atender expectativarecomer,5,1,-23.524194342489487,-46.613838068844046,SP,2018-08-22
4aedfe8235e44111114a6e27a9587648,"Bom para aplicação de defensivos e adubos diluídos. Produto reforçado, boa pressão, mas esguicho bem fraco.",bom aplicacao defensivo adubo diluir produto reforcar bom pressao esguicho bem fraco,5,0,-22.105021567709144,-50.1738866856198,SP,2018-08-17
422e451ce61fdb870fa656fb77f13039,Maravilhoso,maravilhoso,5,1,-23.693985995008337,-46.70188324132953,SP,2018-08-24
0d854cfa8cb101a368475ffb274c31fe,"O produto não corresponde as imagens do site, as rodas eram em amarelo fluorescente e vieram em verde, uma das rodas não gira como as outras e não tem o mesmo desenho. A marca também era outra.",produto nao corresponder imagem site roda amarelo fluorescente vir verde roda nao gira nao ter mesmo desenho marca,2,0,-23.69931254058364,-46.501432357095794,SP,2018-08-30
65f495177ca44a579a05fa928d11369e,Produto chegou rápido.,produto chegar rapido,4,1,-19.878513898894187,-43.95694702879617,MG,2018-08-03
15fbcfe2b500d73df5f046943d13c0fc,SATISFEITA COM O PRODUTO,satisfeitar produto,5,1,-21.210104711049134,-47.80139005429387,SP,2018-08-28
a3290e9a2348264bf4b8b27dcc274e9c,"Achei apenas que o tecido fosse mais confortavel pela foto... Achei ele nao tao ""elastico"".",achar apenas tecido mais confortavel fotor achar nao elastico,5,1,-22.541719708891844,-47.427681190013296,SP,2018-08-28
d80c15464d0493653ddd0753b8a8a2c8,Adorei super recomendo,adoreer super recomer,5,1,-19.892338512349244,-43.9326199797449,MG,2018-07-31
ef2d435d84d1455a4f87b7657903b241,O canguru deveria vir com instruções de como utilizar as outras posições.,canguru dever vir instrucoes utilizar posicoe,4,1,-22.541719708891844,-47.427681190013296,SP,2018-08-04
82166b51cc1bae74d892e37e56a7d3bb,"O produto é simples,de acordo com a imagem e com o preço pago.Obrigada.",produto simplesde acordo imagem preco pagoobrigar,5,1,-21.7664768468313,-48.83154737836604,SP,2018-08-01
e77a17ca0a7eca0962ff8dd8b80d3472,"Muito satisfeita, produto chegou antes do prazo e atendeu perfeitamente minhas expectativas.",muito satisfeita produto chegar antes prazo atender perfeitamente expectativa,5,1,-24.026786758814687,-46.49304889148245,SP,2018-08-22
7ea99aa9e157fb1ecdd55a7039190439,Comprei achando que iria receber em três dias úteis. Já passaram 5 e nada do produto. Um absurdo!,comprar achar receber tres dia utei ja passar nada produto absurdo,1,0,-22.906162445467107,-43.56901475728546,RJ,2018-08-10
4abf3699c28d04dfda4fc9714c3126f5,"Olá, o meu produto chegou dia 31/08, mas ele veio errado, pedi um HD Externo da Western Digital Passport X 2tb e veio um inferior da Seagate, gostaria de saber como faço para trocar ou devolver, grata",produto chegar dia vir errar pedir hd externo western digital passport vir inferior gostar saber como faco trocar devolver grata,1,0,-23.32532644463037,-51.15843393839796,PR,2018-08-01
2ecc6e2080809cb662ce816210cf34b7,Excelente embalagem. Ainda vou testar o produto.,excelente embalagem ainda testar produto,5,1,-23.651114842510157,-46.75521082321932,SP,2018-08-28
bb4adccbf5dec1dc01a9fadb2fe3a6bf,produto otimo,produto otimo,4,1,-23.190243653067117,-47.291570633360266,SP,2018-08-09
35d1f5d97322c7980c7216c0399aae72,Tudo conforme planejado,planejar,5,1,-21.116471333054424,-47.79073400291418,SP,2018-08-18
ba20c94294bae669048b613d948f1cd6,"Só não gostei da qualidade do produto,parecia melhor na foto",so nao gostar qualidade produtoparecia bom foto,3,1,-23.651114842510157,-46.75521082321932,SP,2018-08-25
8c8ec6ed4210b3d764d3dd3bbe9e87d9,Boa noite as lojas lannister são ótimas adoro o site hoje faço pouquíssima compra pelo frete abusivo infelizmente não compensa como antes mas precisamos comprar obrigada ,bom noite loja otim adorer site hoje faco pouquissima comprar frete abusivo infelizmente nao compensar antes precisar comprar obrigado,3,1,-21.7664768468313,-48.83154737836604,SP,2018-08-15
8d8cdd4d20e7a3db938ce16c150a3030,"Gostei muito de todo o processo de compra. O produto condiz exatamente com a descrição e a qualidade é melhor que o esperado, afinal o kit custa o valor de uma camiseta. Voltarei a comprar com certeza",gostar muito processo comprar produto condizr exatamente descricao qualidade bom esperar afinal kit custar valor camisetar voltarei comprar certeza,5,1,-21.7664768468313,-48.83154737836604,SP,2018-08-05
3f06341f01353249a50eb48c7bff75c6,"Design bonito, porém fica evidente sua fragilidade que justifica seu baixo custo...apenas o tempo irá mostrar a qualidade no que diz respeito ao funcionamento.",design bonito ficar evidente fragilidade justificar baixo custoapeno tempo mostrar qualidade dizer respeito funcionamento,3,1,-23.651114842510157,-46.75521082321932,SP,2018-08-04
b370bcb419b231c064f54085322ac6e1,frete absurdamente caro!!!,frete absurdamente caro,5,0,-21.11155006081336,-44.18785451278384,MG,2018-08-18
70949d129965fb1ee32aaccec720a19e,"modelo comprado: travesseiro memoria carinho BABY PILLOW / modelo entregue: travesseiro memoria carinho PRAM PILLOW.
Até o momento nenhum posicionamento do vender para a troca",modelo comprar travesseiro memoriar carinho modelo entregar travesseiro memoriar carinho pram pillow ate momento posicionamento vender troca,1,0,-23.089034640573622,-47.21441923786709,SP,2018-08-07
e7b22b33f3399ab9106214f86e5edf6d,Eu não recebi minha cortina ainda,nao recebi cortina ainda,2,0,-22.767224960596728,-43.424453496437685,RJ,2018-08-14
598948161581421e4a4dc450d9d6de01,Foi o unico produto pedido que não foi entregue.,unico produto pedir nao entregar,1,0,-23.651114842510157,-46.75521082321932,SP,2018-08-26
869b7f58742ad9ef60d7a51e30891958,Veio Sem carregador,vir carregador,4,0,-22.131826190859822,-51.450761316949546,SP,2018-08-18
43078bafd242f9cefd82901b45ddbe24,"Minha opinião é que o produto que comprei, chegou no prazo ,muito bom.
Sem mais.
Obrigado.",opiniao produto comprar chegar prazo muito bom mais obrigado,4,1,-23.58343069747245,-46.50203424424373,SP,2018-08-23
0c8acc01f18cdaca0ecb03eb46a97f79,O relógio touch screen é ruim de mexer e muda a hora a todo momento mais no mais TDS os demais estão bem.,relogio ruim mexer mudar hora momento mais mais tds demais bem,3,1,-23.651114842510157,-46.75521082321932,SP,2018-08-15
44d41a4e0aa89df39fcdcd82fbc6b32e,Muito rápido na entrega. Produto bem embalado e de acordo com o anúncio.,muito rapido entregar produto bem embalar acordo anuncio,4,1,-20.944705621834668,-45.82709818233235,MG,2018-08-15
e4ad7727f99414e9fbbd8bf6f50a3ff3,"O produto é muito bonito, boa qualidade, o preço é bem acessível e chegou bem antes do prazo. ",produto muito bonito bom qualidade preco bem acessivel chegar bem antes prazo,5,1,-20.80243626346376,-49.39562406741489,SP,2018-08-07
7d9c53a44612548c0e75b86be4fccfca,não recebi ainda,nao receber ainda,1,0,-23.444148887039063,-46.50655197737896,SP,2018-08-30
4c840fd65b7691d5c8f0fbb017bbd0d4,Produto entregue rapidamente e conforme anunciado.,produto entregar rapidamente conforme anunciar,5,1,-29.159003201842477,-51.49977005197258,RS,2018-08-25
9aa20d5f7f7abeece2bf8ca9aff54c10,Produto chegou antes da data prevista.,produto chegar antes data prever,5,1,-23.612052666446743,-46.60783466642034,SP,2018-08-18
05f6958e034faa4a5e6623010b56765d,Recomendo.,recomendar,4,1,-27.60731306466045,-48.59058002775691,SC,2018-08-22
bf2ca9b1aa418e8023e516336a6d1db1,Produto atende as necessidades ,produto atender necessidade,5,1,-26.70909855991671,-48.69369179611,SC,2018-08-08
709c355db86cad2a5bd2554c370033ac,"Tudo aconteceu de forma favorável, desde o início, até a entrega!",acontecer forma favoravel inicio ate entregar,5,1,-24.9409988170985,-53.4931867821282,PR,2018-08-14
cba8182bc48095edddbb53695babdfde,Excelente atendimento entrega antes do prazo,excelente atendimento entregar antes prazo,5,1,-23.496403578683147,-46.44510648389983,SP,2018-07-31
ed5d7e4fc1dfed6840211ba7c03d8ef6,"As medidas do produto não estavam devidavemte claras, achei que o produto era maior 
",medida produto nao devidavemte claro achar produto grande,3,0,-23.20591698084141,-47.307845865803,SP,2018-08-23
f5692aba3531e7c763c2d298e23c86f4,O produto era para ser entregue dia 23/08 mas até o dia 24 ainda não tinha recebido o produto ,produto ser entregar dia ate dia ainda nao receber produto,1,0,-23.51743989953255,-46.48587764709451,SP,2018-08-25
ffb9fb331d6b186d627da523807dfe71,Adorei a rapidez e a qualidade do produto ,adorar rapidez qualidade produto,5,1,-23.59978147599399,-46.73530029378497,SP,2018-08-04
ba5716028a59719c4507b8a3c8a697de,"Muito boa a cadeira, ótima qualidade,e clara a explicação pra montagem.
",muito bom cadeira otimo qualidadee claro explicacao montagem,5,0,-23.58359782304825,-46.50714769338705,SP,2018-08-18
0162340d190549d567ee0fdfb8fb725b,Ainda não recebi o produto é já se passou o prazo solicitado.,ainda nao recebi produto ja passar prazo solicitar,1,0,-23.646246311207523,-46.66349868836885,SP,2018-08-18
e7364ec0df267fc9cafe0c3fff7c9a77,"Estiloso e moderno. Gostei, ótimo custo benefício. ",estiloso moderno gostar otimo custo beneficiar,4,1,-22.828654864562257,-47.267296160568925,SP,2018-08-17
e661e2175953b47a82c7fd5c39d67cff,"Produto excelente, preço melhor ainda, entrega no prazo. Perfeito!",produto excelente preco bom ainda entregar prazo perfeito,5,1,-23.59272363197529,-46.6315844403312,SP,2018-07-31
da8e936bc2f1b52ec626f8aa41f3df44,Produto diferente do anunciado ,produto diferente anunciar,1,0,-23.71688471949829,-46.54199108267673,SP,2018-08-04
2ebc75fcd52efd60d7693d26b2fed074,Ótimo produto e veio em perfeito estado.,otimo produto vir perfeito estado,4,1,-23.554079433810344,-46.53324185942636,SP,2018-08-14
772d1fdeb559346a53435efac02ef805,"produto não atende a sua finalidade, pois não tem o conversor de hdmi para chá.",produto nao atender finalidade nao ter conversor,3,0,-23.541718547319537,-46.64883066180968,SP,2018-08-15
3461f1b3cdfadf83533a144b93daaef4,Até o momento não tive nenhum retorno da solicitação que fiz. Não há nenhum canal para fale direto com uma pessoa para resolver o problema ,ate momento nao ter retorno solicitacao fiz nao ha canal falar direto pessoa resolver problema,1,0,-21.7664768468313,-48.83154737836604,SP,2018-08-17
7b80612193b12befff31f5d6b75b822c,chegou antes do esperado,chegar antes esperar,5,1,-20.15825132557966,-44.88243792415554,MG,2018-08-17
364e28456256ce68634e39ec62b4c4a6,Muito bom o vendedor,muito bom vendedor,5,1,-19.944519773919623,-44.03388528779314,MG,2018-08-30
2a48c179909b8be33469617a1c997ded,O meu pedido veio muito rápido.,pedido vir muito rapido,5,1,-23.541941545934563,-46.49095488842404,SP,2018-08-11
b3eac6614276bd1950cc0c6e4988be88,Excelente! Super indico!,excelente super indico,5,1,-23.637285303364266,-46.519363822926856,SP,2018-08-30
d188f39c9c61bfa768a680334b8527fd,"Recebi no tempo e prazo.
Gostei do produto muito ?til.",recebi tempo prazo gostar produto muito til,5,1,-23.112774381969185,-46.5488845105504,SP,2018-08-04
988c5a2741ed260884808e4747467572,Recebido antes do prazo previsto.,receber antes prazo prever,5,1,-21.881549344197197,-51.84621930031394,SP,2018-08-28
d7cedeef2e446abdc321427c1c742534,Não posso opinar não usei ainda!,nao poder opinar nao useer ainda,3,1,-21.7664768468313,-48.83154737836604,SP,2018-08-15
bd7c9b174dac2d17c3f41d26d6a57a94,"O elefante que selecionei na compra era azul bem claro e veio azul escuro, 7 dias depois da data combinada. Sem etiqueta que sinaliza que o produto é original. As orelhas tem cheiro de amaciante.",elefante selecionei compra azul bem claro vir azul escuro dia depois data combinar etiqueta sinalizar produto original orelha ter cheiro amaciante,1,0,-25.5347523805182,-49.236641559813016,PR,2018-08-23
91d696370490d901858c8492475a2cde,"Produto veio sem peça importante para prender o pendente no teto. Tive que me ""virar"" pra conseguir uma peça similar que não é a mesma apresentada na foto do anúncio. Considero Propaganda Enganosa.",produto vir pecar importante prender pendente teto virar conseguir pecar similar nao mesmo apresentar foto anuncio consideror propaganda enganoso,2,0,-23.59798552039933,-46.55547278711988,SP,2018-08-17
82b906af6f373f7a1343b8c4fb6f17cc,excelente produto,excelente produto,4,1,-22.87459850346245,-43.477731000000006,RJ,2018-08-28
3abaf6217e7c80e962446cc98ab6b74a,Quero devolver produto ja solicitei devoluçao,querer devolver produto solicitar devolucao,1,0,-23.651114842510157,-46.75521082321932,SP,2018-08-01
93b54efd274eb293b302a15665ff1f33,"O produto chegou em perfeito estado, no momento está funcionando bem. A única observação é para a bateria que descarrega rápido. A entrega foi super rápida e me surpreendeu",produto chegar perfeito estado momento funcionar bem unico observacao bateria descarregar rapido entregar super rapida surpreender,4,1,-12.895112589380958,-38.33895999999978,BA,2018-08-07
b652fa17e5cac1ab356413731cecc0a7,Gostei muito é bem mais forte do que esperava! Enche super rápido! ,gostar muito bem mais forte esperar encher super rapido,5,1,-23.693985995008337,-46.70188324132953,SP,2018-08-30
46279c474326d4a2c0193ea5cfe9ac24,"Ela é linda. Muito maior do que eu esperava. 
",lindo muito grande esperar,5,1,-18.94141413405276,-48.33714543949449,MG,2018-08-16
3a0f27d1fd68e8697e26f69190527dde,Recomendo ,recomendar,5,1,-23.556926913670807,-46.6615417904381,SP,2018-08-17
957ccc2ac82a99220319b58fbef4458f,"Desde início da compra até a entrega, tudo correu conforme esperado.",inicio comprar ate entregar correr esperar,4,0,-24.026786758814687,-46.49304889148245,SP,2018-08-17
8feeea067bcf70a702bfe3cfa8257b49,muito bom,muito bom,5,1,-16.33674884233032,-48.95262089320569,GO,2018-08-21
cdf89c8c70ab9fb7172b04361038cf0b,Não recebi o produto ainda,nao recebi produto ainda,2,0,-22.92991227115403,-47.07189552530681,SP,2018-08-11
d2560a80280d29f148a5796cb94c584f,Sempre compro aqui aqui por que tenho certeza que chegará de acordo com o combinado,sempre comprir aqui aqui ter certeza chegarar acordo combinar,5,0,-3.783814826533557,-38.57167852914191,CE,2018-08-28
e88112b1a206fc205aa8cccff9eb8a3e,"Recebi super rápido, ótimo produto. Recomendo a parceira. ",recebi super rapido otimo produto recomendar parceira,5,1,-23.62329475185692,-46.62806929174686,SP,2018-08-30
1de5a6511d03fdfb910d7bbcd3e152c2,Estava marcado um dia para a entrega e não foi cumprido,marcar dia entregar nao cumprir,2,0,-23.539446764643067,-46.639378335968615,SP,2018-08-12
17b3fbaa97866672e10b7794c58b76c1,"muito eficiente ,entrega feita 12 dias antes da data prevista",muito eficiente entregar fazer dia antes data prever,5,1,-8.138173275583135,-34.9322264583223,PE,2018-08-18
150da262966da990e3f5233e2a5f0d9e,"Produto chegou dentro do prazo e correspondeu totalmente a descrição do produto anunciado, funcionou conforme prometido.",produto chegar dentro prazo corresponder totalmente descricao produto anunciar funcionar prometer,5,1,-22.826646152351035,-42.99987757664625,RJ,2018-08-11
5eaea38d05e6ac902677e4168b152473,Muito ruim!! Embalaram ele dobrado e por isso quando enche ele é difícil desamassar!! Péssimo... Estou insatisfeito com o produto... Desapontado. ,muito ruim embalar dobrar quando encher dificil desamassar pessimo insatisfeito produto desapontar,1,0,-23.605673521784304,-46.618990239800326,SP,2018-08-11
7bc4490cb81a2cfd766bdc97b8aad8ef,Recomendo para todos muito boa ,recomendar muito bom,5,1,-23.508759080212357,-46.602973042876144,SP,2018-07-31
feb422ed9b113586a227443e1f341609,"Produto bom, de acordo com a descrição ",produto bom acordo descricao,5,1,-23.2256361212416,-46.8352505773309,SP,2018-08-25
8f68d9675f925601d2dd10542479b69f,Recomendo a compra nas lannister ,recomendo compra lannister,5,1,-18.65223568071188,-48.19343213192182,MG,2018-08-25
a07356cd3a586d9c98bf9a3d99dfde69,"Comprei um organizador de porta malas para teste. Gostei muito do produto. Muito prático, dobrável e ajusta perfeitamente ao carrinho de transporte. Chegou antes do prazo.",comprar organizador porta mala teste gostar muito produto muito pratico dobravel ajustar perfeitamente carrinho transporte chegar antes prazo,5,1,-23.693985995008337,-46.70188324132953,SP,2018-08-09
26839d47bda6ac4b387a7dc49e781fa2,"
Boa
Demais
A entrega
",bom demais entregar,5,1,-23.43410150291419,-46.55347243450285,SP,2018-07-31
1c90f28058ef78800e6e34a00ef10b67,"tudo perfeito, entrega, prazo e produto.",perfeito entregar prazo produto,4,1,-18.91595976602804,-48.278974174995646,MG,2018-08-11
a1faee692039d22aa2302442e127836f,Legal,legal,5,1,-23.554133203993324,-46.53048959908248,SP,2018-08-19
8423a98ad53c696c52aad7bb72200fb1,gostei,gostar,4,1,-21.7664768468313,-48.83154737836604,SP,2018-08-10
45e5e5b10a6f617c8ac726b21513fbc6,"Muito bom o produto, bonito e com boa qualidade de acabamento e som!",muito bom produto bonito bom qualidade acabamento som,4,1,-19.91953334886612,-43.93684688980902,MG,2018-08-16
e4729d191f294a07d82db703cd203aad,"Recomendo 
Muito bom ",recomendar muito bom,5,1,-22.410052544109128,-46.97276509151268,SP,2018-08-15
81dafff2e05211f93cc251a32732e24c,"Não entregou o produto, nota fiscal emitida em nome de outra pessoa com outro produto. Cancelou a entrega do produto por conta propria",nao entregar produto nota fiscal emitir nome pessoa produto cancelar entregar produto contar proprio,1,0,-27.14294161449014,-48.50728684609616,SC,2018-08-28
891010abe77c6f00f014bb8bf7919af7,Recebi o produto muitooo rápido e estou satisfeita .,recebi produto muitooo rapido satisfazer,5,1,-23.58452319555432,-46.51460627909786,SP,2018-08-11
6318842b0d533f35b17c4b1cfa7df5ea,Entrega no prazo e como descrito no site,entregar prazo como descrito site,5,1,-20.721937677884224,-42.86601159708953,MG,2018-08-14
fbdf6fd82dd1af8d026926afb3db95b3,"Parabéns para lannister.com, compra super tranquila.",parabem compra super tranquilo,5,1,-23.46824404524207,-46.585030834727874,SP,2018-08-07
14ed0b712913e0b6158a1c3fd35ff97d,Bom atendimento ,bom atendimento,3,1,-23.468440512490595,-46.72068807496815,SP,2018-08-09
2da8f1c473977ca3c374e7492ce93594,"A loja eu recomendo, porque já fiz várias compras e nunca tive nenhum problema, nem antes, nem durante e nem depois da compra. Já o produto, ainda não sei... Tenho que usar antes para saber se vale.",loja recomer ja fiz varios compra nunca ter problema antes nem depois compra ja produto ainda nao saber usar antes saber valer,3,1,-23.4372546568219,-51.9636153957686,PR,2018-08-28
0760423169fcc58dfb88f3c8018f7f86,"Produto de alta qualidade, ótima potência. Entrega realizada antes do prazo previsto.",produto alto qualidade otimo potencia entregar realizar antes prazo prever,5,1,-23.540699932021333,-47.45842622799934,SP,2018-08-03
5f2f81b2c6f71fce0db3c57d0674512f,Interesse em agradar o cliente e ótima mercadoria,interesse agradar cliente otimo mercadoria,5,1,-21.76282506633389,-43.34295644532287,MG,2018-08-18
2147ef2362422e6e0caa3bb2d10c90b6,"A entrega foi bem antes que eu esperava, super recomendo o site ",entregar bem antes esperar super recomendo site,5,1,-23.20706431353269,-46.760735214610754,SP,2018-08-29
2f415d728152a1158167e79cf1daa470,"bom dia... recebi meu segundo produto comprado nessa loja, porem o primeiro estava bem embalado e nos conformes, mas o segundo estava com o lacre abaixo da tampa aberto.",bom dia recebi segundo produto comprar loja primeiro bem embalar segundo lacre abaixo tampa abrir,3,1,-23.73407261059953,-46.44241000920845,SP,2018-08-17
09c0d6fd68df37a754e1f4038d1e933e,Entrega rápida... bem antes do prazo pedido e produto muito bom... ameiii e comprarei mais em breve!!!,entregar rapir bem antes prazo pedir produto muito bom ameiii comprarei mais breve,5,1,-21.7664768468313,-48.83154737836604,SP,2018-08-30
a484989a9a165d74dd0c7753be6f3d2b,O VALOR DO PRODUTO É ÓTIMO E A QUALIDADE 100%,valor produto otimo qualidade,5,1,-23.498115496249092,-47.51679150000001,SP,2018-08-15
2f612bdface18978e0f23c572ceab142,produto entregue na data e como esperado,produto entregar data como esperar,5,0,-2.546079233971952,-44.3089863702464,MA,2018-08-23
5173b63fa57f88b16960960a36dc357d,Obrigado amei excelente produto chegou antes do dia marcado,obrigar amei excelente produto chegar antes dia marcar,5,1,-23.713052505361883,-46.61991569705063,SP,2018-08-23
0c065c58753858ccd1adaeecb31fc615,"Chegou antes do prazo limite, e estou satisfeita.",chegar antes prazo limite satisfeita,4,1,-21.7664768468313,-48.83154737836604,SP,2018-08-04
ede6bcdd2f7793bd222035d89bf511ff,O único detalhe é que a etiqueta que deveria marcar o meio do tecido está no lugar errado. Mas o produto atende às expectativas,unico detalhe etiqueta dever marcar meio tecido lugar errar produto atender expectativa,4,0,-22.541719708891844,-47.427681190013296,SP,2018-08-14
50c4627e14cfaaa8f504f77e1b2bab0f,"O pedido foi entregue muito rápido, veio muito bem protegido. Recomendo a loja. ",pedir entregar muito rapido vir muito bem protegido recomendar loja,5,1,-23.49065997530149,-46.7284764394945,SP,2018-08-01
24a7d2d8ae6a6107bb0c72e7a148069f,muito bom,muito bom,5,1,-27.60731306466045,-48.59058002775691,SC,2018-08-23
c0a7a991d26976cd59e8a25e64062d25,produto bom minha filha amou,produto bom filha amar,2,1,-12.895112589380958,-38.33895999999978,BA,2018-08-15
eb89362366b888892497cb0a6ff5ca67,"não acho o frete dessa loja online barato , dependendo do que for não compensa comprar online porque o frete é absurdo , é mais caro que o valor do produto . não recomendo loja pelo preço dos fretes .",nao achar frete loja barato depender ser nao compensar comprar online frete absurdo mais caro valor produto nao recomendar loja preco frete,4,1,-23.48058427061568,-46.61935382292688,SP,2018-08-16
3a3a81dddcdcf1a96a0bf385bf56d681,"Mochila muito bonita,só imaginei que fosse menor.",mochila muito imaginar pequeno,4,1,-22.43774874385965,-47.5583294377924,SP,2018-08-23
a9a0f33f4aab1b9f30d024632a0c5dce,Chegou rápido e o produto tem ótimo acabamento. Lindo.,chegar rapido produto ter otimo acabamento lir,5,1,-21.956309999999995,-44.882378788136165,MG,2018-08-25
6863164c9d251a940badb11cafa9063c,"Ótima loja, entrega no prazo. ",otimo loja entregar prazo,5,1,-23.71688471949829,-46.54199108267673,SP,2018-08-15
1eecaf0657b332f2580577bc97980f9b,Achei bom.... E foi entregue bem antes do prazo,achar bom entregar bem antes prazo,4,1,-22.133927157857254,-51.36875322173029,SP,2018-08-25
bb386d014587878d25a4d151d233865e,"A IMPRESSORA DETECTOU QUE UM DOS CARTUCHOS NÃO É ORIGINAL, O PRETO",impressora detectar cartucho nao original preto,1,0,-23.38219409935399,-51.95529780691714,PR,2018-08-17
046c69b6e9d13400b71ff43532823027,Coisa mais chata isso de ficar perguntando a gente como foi a compra. Faz a sua obrigação e ponto final!,coisa mais chato ficar perguntar gente como compra fazer obrigacao ponto final,3,1,-23.38219409935399,-51.95529780691714,PR,2018-08-22
4bc94a13b4dc1784656510293278f37b,Produto ótimo. .. chegou antes do esperado.,produto otimo chegar antes esperar,5,1,-23.58667354731954,-46.61242320483004,SP,2018-08-28
581882d2f8d96e551a044d606bd17aa2,Produto bom pelo preço que paguei.,produto bom preco paguar,4,0,-23.44557935276127,-46.53198386081135,SP,2018-08-16
f6a8c080a1d45f0ab6397feafeab422c,Pedi duas prateleiras e veio somente uma sem aviso prévio,pedir prateleira vir somente aviso previor,3,0,-24.026786758814687,-46.49304889148245,SP,2018-08-22
555034f4b88bdad9ccefca4be0085f2b,Pedido chegou super rápido e veio certinho.,pedir chegar super rapido vir certinho,5,1,-22.549033360244323,-43.210094724044055,RJ,2018-08-04
ebd988c31f0cae56de8d2926edce7ca1,"Entrega rápida e produto em perfeitas condições.
Exatamente o que eu precisava.
Inclui parafusos.",entregar rapir produto perfeito condicoes exatamente precisar incluir parafuso,5,1,-20.84936259522784,-41.11521241330253,ES,2018-08-14
5587e47456652c949ac71373ff347299,"Material excelente, recomendo!",material excelente recomer,5,1,-16.69233053490511,-49.26801564804068,GO,2018-08-11
f0b66904b18b4f541e9b1c041af83cc1,Produto de ótima qualidade e chegou antes do prazo. ,produto otimo qualidade chegar antes prazo,5,1,-27.543786658615705,-48.62567962615467,SC,2018-07-31
e7d15b171ac1bfece1901e0c42c6600a,produto entregue no prazo e igual ao anuncio! recomendo! top!!!!,produto entregar prazo igual anuncio recomer top,5,1,-23.581373061053768,-46.6178758329102,SP,2018-08-22
