review_id,review_comment_message,review_score,sentimento_predito
65e8f818f1859e4692aa6f7103b35637,otima muito bom,5,positivo
b94e808d75ec9062056e955fab5f38da,recomendar muito bom,5,positivo
1d4c25680f0ee6595cf968dce06d3f2e,super recomendo produto atender expectativa esposo otimo qualidade entregar dentro prazo acordar,5,positivo
02143c0c776cce9535586cc616a5fedd,otimo produto produto qualidade tamanho ideal,5,positivo
4123b03bb51de04ebb8fdf6a9af58573,Otina loja recomer parabens eficiencia,5,positivo
79fc52ecea61de001ec48c389af0a1a1,produto otimo qualidade entregar bem antes prazo,5,positivo
6efa360af67391bedc8f2454aa502494,otimo preco,5,positivo
eb597bd2b1961eacf5849388d22ac870,shampoo fiz pedir item shampoo condicionador joico recebi condicionador quando receber shampoo obrigar,4,negativo
eaed2620c9d962f483981840a7b2336e,bom muito bom,5,positivo
a92c91484665dda9efe7167bca7a27ef,comprar capa pelicula Lannister nao aprovar pagamento smartphones enviar capa pelicula dificil ver,5,negativo
42cf505ce0c8f3130644dffd468adfb3,solicitar cartucho preto vir colorir deixar ja ter problema lannister melhor esperar entregar produto solicitar acabar,1,negativo
cf038d1aae7b6b85f740898eb54124ca,marca cassio sempre excelente aguardar chegada produto fazer reavaliacao revendedor,4,positivo
949cb25b2522e9e7dc4fd06c7a92445b,nao revebi agora,1,negativo
f003c9bc845f91b1ad1e2b32fbf3ea94,correio informar ontem dia produto estar dia esperar retirada devolver dia so receber informacao ontem,5,negativo
49f3989fdff3c465e56b11bea4009ac5,nao recebi pedir,1,negativo
9cae0e909f76fe83aa26bfb57b129281,nao gostar apenas entregar fazer correio,1,negativo
e13e0bbc9acb96d3ac85911509d22504,recebi antes prazo produto original otimo,3,negativo
590791efc9abc3a4c75687d9321e45c2,bom botoes fraco pressao fechamento,3,negativo
dad7d0c7651ee4896d74d7671fec52cd,perfeito chegar antes prever,5,positivo
d506f8bb6bdfd443170fef172f1d9f2b,produto boa qualidade,4,positivo
3116fd58abf10f2f081cee027f9f0de5,aguardo agurdo produto,2,negativo
f06979626ccd3e4540c43c7bccddbaf6,pedir solicitar dia previsao chegada dia porem ontem dia inicio tarde produto chegar correto,5,negativo
eed6ca142f3dbc79829eb3f84e932ce8,comprar ate data hoje nao entregar,1,negativo
f6966d98371f08d6c6cfdf44cc554264,fiz compra recebimento dia ate momento nao receber nao ha prazo recebimento produto nao gostar cancelar compra querer produto prazo complicar,1,negativo
97784f9b8b324aaf69a19483ec5d29e8,recomendar produto anunciar entregar dentro prazo recomendar lojar produto,5,positivo
b784425fc1c4152a982a5d2e3accf2db,jeito esperar,4,positivo
afe505ead4e2a7b66cbc9dc26c9561d0,adoreer muito lindo cortina tecido otimo qualidade,5,positivo
82b107a13d3a3593f7895ae91e22ef4f,bom bom produto princesa aprovar,5,positivo
9f0f180dc82fe034f2c8824bdaba508d,produto bom anuncio informar toalha veludo real ter textura toalha banho baixo qualidade porem atender jogatina poker poder bom preco cobrar,5,negativo
c05c91077c7375b78234541b461f8acf,nota ador produto como imagem,4,positivo
b135850929e83df7a0a551238f758382,produto ainda nao entregar prazo muito longo ja ultrapassar,1,negativo
4910a0d41fca570cb921f0090ed5c4f8,muito rapido entregar amei conj entregar rapido conj perfeito,5,positivo
24537594a198723397b8b4d6774ffd39,bom comprar receber,4,positivo
4f8d53523919d0b48777d33e3394e08f,nao recebi produto nao ter avaliar,1,negativo
60ecfec095e1310b906b2959b8cc1ec3,recebimento parcial produto,4,negativo
e785fd6a6b63337d25cb3ce223aa05d9,otimo atendimento facil comprar,5,positivo
a86084f9001e3ce4120bf52e6fc44d6f,cor produto anuncio completamente diferente cor produto recebi anuncio marrom forte produto recebi marrom fraco muito diferente,2,negativo
c02c606d97b79298c3f89f31a74db08a,recebi antes prazo,5,positivo
d9a2896edf6cdaa5dfddc38b8ee16a21,entregar rapido recomendar,5,positivo
832ebe288d7d8eb4c2129febe5beff58,gostar,5,positivo
70f863074c3fffd0b2bdf0526af01d6b,qualidade imagem quadro boapor sair placa mdf muito facil criar facilmente famoso orelha burroer pouco desagradavel mal recebi ja danificar,4,negativo
56f00740cf766258915e7cdaf18ed59f,nao recebi produto informacoes,1,negativo
cf681f3ac6da6785acb3498b03bf41d0,nao recebi produto preciso produto nao entregar ainda so demorar pouco comentario ainda,1,negativo
0f6311502362c7b4e8cd0d53ac793128,lannister bom,5,negativo
63fe749565f3523c3315875954399273,comprar espeto flex Estinho espeto flex giratorio nao chegar ainda,2,negativo
fb91f5809576aea4a682e4ab8375a684,relogio nao entregar comprar relogio entregar apenas aguardo posicionamento loja qto estorno valor Cartao,1,negativo
222b777bfad7720ae2afbc1018f49aab,produto muito bom recebi bem antes prazo gostar muito recomender,5,positivo
f2445ce883499da4f6f8d0ee79bc4247,produto bom funcionar muito bem nao bem igualzinho fotor,4,positivo
95cea2b758f525da90ce6b80a52f3eff,recebi apenas pedido agora lencol pink nada,3,negativo
8229b89113306bc158b06df124406a33,comprar produto recebi apenas esperar resolver logo afinal paguar doia nao apenas,2,negativo
feffbaa3f14e1bb77d003778577702f5,muito confiavel chegar,5,positivo
7eabe68593d19a5451d581ab8a68c91f,vir faltar mercadoria vir somente relogio,2,negativo
5cdb727553ffc1ea4a64c153e11f3167,nao receber ainda nem avisar atrasar,1,negativo
01b8dd88774449d3dd7fe4ed25a90b6c,achar dever culpa correio,3,negativo
be1cee44c2abf15520f359b6adef6b45,comprar cadeira nota fiscal faturar ja pagamento ver Cartao credito recebi somente realizei reclamacao junto baratheon elo agora nada,1,negativo
c658da9b0b72296f5faee5e4b1e91047,achar super bonito,4,positivo
f82219b1428ecf05a8fe7e8b21b2a6b4,somente demorar muito,4,negativo
a96fda7a3e66e732b44ac2e1b2c4b1a4,otimo entrar antes prazo muito bom produto,5,positivo
6af45a6ac5fa4fc97d2597aa0e94efde,satisfacao servico funcionar prever compra,5,positivo
872329816e73354450bd9d9c05b0d43b,pouco curto precisar melhorar comprar cama casa conforto otimos parceria precisar rever qualidade,3,negativo
bb0ef56e8dbdb979f5489229bb333e5b,produto entregar dentro prazo expectativa superar,5,positivo
2f36c0555c5b837545e583c378e4ef13,recomendomeu filho adorar,5,positivo
7d10fa5ba134bc434faff7c541ad6a4d,nao experimentar ainda experimentar fornecerei opiniao,4,positivo
00d08db32e963156fe770fda369975d1,cumprir respeitar consumidor,5,positivo
c71fcda67c816e880554286b92f7e824,loja muito boama vez pedido veer erar,5,positivo
35f414db10893b3e2eec09974b3ca21a,bom bom produto,4,positivo
a8df9c2ff791433bf945047cf14cfa38,ok,5,positivo
9438c1bcc682a61aba9bf8e5491d6d46,bom negociacao material bom,4,positivo
680c2e1a3c9271809fed12bfec472136,produto nao entregar gostar saber como proceder ressarcimento entregar mesmo,1,negativo
98c402fbf2ff375e93bd96c4cfe51c6d,bom ocorrer greve caminhoneiro intervalo transporte crer q bom prazo tempo entregar mercadoria chegar perfeito condicoe,5,positivo
37f797c8daa750e705da89f14da1fc08,nao poder classificar ainda nao recebi produtoaguardar,1,negativo
871fa3a4ad9e1f2ba8a8dc404e41aa4c,entregar rapido so lixadeira mandar diferente comprar colocar bilhete dizer modelo enviar mais atual,3,negativo
840b0ca8578a76f9c142635102173964,recomendo ocorrer,4,positivo
6285fe9d1457d9d4b0694f04f46f9699,faltar compromisso faltar responsabilidade nao pude usar mercadoria prever mesmo ligacao esclarecer motivo atraso esperar ate agora,1,negativo
9ee567622808717de051387afa21d130,vir quebrar faltar pecar,1,negativo
f210d277317161b0f34c2d52d4e504cb,continuar perfeicao,5,positivo
a6b2bf9bd290ac523f331944d911d302,satisfeitar produto rapido entregar,5,positivo
070db8ec4ab348d7c6c594657b22a122,fiz pedir recebi totalmente diferente mau nao consigo contato lannister telefone nao funcionar profundamente indignar nunca ter problema nao comprer mais,1,negativo
8876c26e2b5db478d4a2242ed01482b7,mandar apenas nota fiscal produto mercadoria nao recomendar,1,negativo
2b842add8a8fea161fd0988cb58c8f60,entrega correto correr normalmente mercadoria chegar prazo bem embalar oribjems,3,negativo
a1c6a5e3d6798e790ece2df55fb0ed3f,somente recebi produto relogio mesmo pedir nao enviar,1,negativo
82677d7ec0e89cd2ea47388ba7506ed2,produto chegar antes prazo,3,positivo
a71f2d7b78d79dbb6d4dcd6af2be69a2,correio tar bosta mesmo vendedor nao dever ter culpa,1,negativo
cd8a1d544e46ad76aff1d377c478dfdc,amar bolsa receber prazo combinar,5,positivo
0217855b2ebc4db6845e917847f2bbcd,agenda cara valer preco gostar,5,positivo
a6a0718d6a4a6aad479393c646ebc588,comprar colcha recebi recebi primeiro entrar contato mesmo dia loja informar segundo estar caminho hoje dia nada colchar,2,negativo
1504bc701b81669b83dbffa48fc48db6,certovendedor produto recomendar,5,positivo
b985569bca23b71d88b72599aa0a6ebc,excelente produto recomer muito satisfeito,5,positivo
3de5b29ede39fcec6826ec74483faced,comprar Controles demorar quase mes chegar vir controle cade real controle comprar querer,1,negativo
a65dabfa9d308e424081ab32ac185af9,compra realizar mais demorou chegar prazo limite agora testar ver prato bom,5,positivo
727e90447c06918e0d7a7a6d0db040c1,unico problema marcacao datar marcacao americano,4,positivo
d4469da4ea0680551bd2f446a5e45a28,pessimo produto defeito,1,negativo
098491a2cd35f791f63e552367f76a40,recomendar produto correto servir perfeitamente celular,5,positivo
e4080d090432d5381db06ebd7b3cd78b,problema chegar apos prazo,2,positivo
cee244a1b7becb9f70ab2f87194dea0e,otimar,5,positivo
2d0e9db6946c8abd6564f6262d391152,pedir luva oz enviar oz paguar frete caro,2,negativo
568264b326150fadcd09721eab7c06c7,produto qualidade agilidade entregar,4,positivo
4577e72405f5242360b72d6e981ed148,comprar faltar nao entregar ainda faltar,1,negativo
7e50967d433830a50de7ebcb5099b49d,muito recomendar parceiro Sao idoneos como incomodar purificador agua marca polar adquirir atrave,5,positivo
7ee6f60baee1cb69c6f809dd2bc00a7a,produto violar entao nao recebi peco enviar,1,negativo
a052ad9bede6df340402591937ba41ad,fiquei satisfeito produto ficar dentro espectativa,5,positivo
d0e7bdcf09b5c1625ff23ea4ad0b6c5b,cortina muito bom exatamente pedir,5,positivo
1446e0a13cdab6aa603200bb064caa2d,bom chegar antes prazo,3,positivo
bdde6cf2d23af6f71250fc957305346f,amar perfeito pendente,5,positivo
9579e23f23d95aa2dd4112876a9f25ca,produto nao entregar prazo reclamacoes inclusive reclamar aki mesmo assim vir faltar produto recebi cacho falar ainda entregar semana aguardar,1,negativo
f3683e1ccb832930718ac193a2072b56,nao recebi travesseiro duoflex natural latex ln cm Acqua,3,negativo
51308b27a4fdfa6c79ba7dc26a10fe34,recebi dentro prazo defeito,4,negativo
07df55457e11d32f632ba70fb0257406,atendimento pessimo,1,negativo
6d0232b42932b4135ad19d78f117b96a,vendedor cumprir prazo entregar produto qualidade,4,positivo
67847d2fa32411d5670445a370515ceb,anunciar,5,positivo
5d8b5b925328dd8c8bf2c158d542888f,muito bom,4,positivo
0550dae42aed74429cf34c476f033b78,primeiro pedido vir faltar item recebi depois semana compro site achar frete vcs caro poder recomendar loja pensar bom antes fazer compra,3,negativo
a9a0af31f1529ffb90c0d1234b4aee6e,ubirajara recomer otimo,5,positivo
a12343b51ffdede1499fdd99422026dd,muito satisfeita chegar antes prazo,5,positivo
daf534432e1c29fda46fe68f476d467f,gostar muito site vez produto vir errar crer ja providenciar troca,5,negativo
46f455e3345b70bfa12100b350538099,qualidade otimo super prazo,5,positivo
300bb5855393d2eca72b2f9dd485bfa4,excelente compra loja excelente,5,positivo
e291699a676d2ea5ca5482a074eeeb41,muito bom loja geralsempre fazer bom bom cliente obg,5,positivo
b6a06d78914624bde71e92fea49c79fa,otimo funcionar super bem,5,positivo
018b1f29ecccd8c87a91f64c6b619d59,recebi produto bem antes data previsto adorei compra,5,positivo
6f66b7053250fc06791cffdf05d5a32d,super recomer otimo produto,5,positivo
53cdbc6f376335acb34fd5a4d2523399,super recomendo recomender,5,positivo
46cf4d11e75d364db5b5ddebb3aa8c19,gostar achar bom acabamento,4,positivo
90b5ca118e5ed25673ccfd436fd51857,recebi produto nota fiscal diverso comprar,3,negativo
2e4124e5020b35b3de4d46d1fabd6832,produto entregar bem antes prazo parabens comprometimento cliente,4,positivo
907c06539705a2882f818c5a4ddb8e97,adorar tapete otimo custo beneficio melhor imaginar,4,positivo
b10ddf87a3c5262ef7eb2d612465ff1c,muito boa recomender,4,positivo
c40e746932feff61eac0671fa40a65a6,recomendar,3,positivo
f0b07e799729577a68a40fba41e086c0,produto fotor chegar prazo qualidade bom poder bom embalar envio,4,positivo
6d06808638ec0701bccd70bc8d462c28,produto nao chegar prazo estipular causar transtorno programei viagem feria filho basear prazo moro cuiaba sozinho agora casa vazio,1,negativo
eba6a7ca3701f5601d87b671df0aefe5,faltar alicate comprar alicate chegar alicate,2,negativo
3c7e9141160ca87d7a8844bc40c5635e,gostar produto,3,positivo
b3be6bbdc784101a6272027354f94a98,nao recebi produto,1,negativo
dac3e15234f5a20e11a20c3c5474742a,otimo otimo atendimento so nao recebi produto certo errei tamanho hora pedir,5,positivo
7393397a032399b66cece496d4b9f05f,rapido,5,positivo
76cdd2c8175374d2a77f430f18f3166a,pedir cancelamentono pedir entregar assim mesmo,3,negativo
213e266fd93b4125639b7d365108e6b3,recebi rolo faltar rolo mm ainda nao chegar catio,3,negativo
07a6a844a338c076e1f9124783213d05,adorar loja recomer loja fiz compra chegar direitinho super prazo dizer bem antes dar,4,positivo
517580e1d079fef51454c261f342e4f4,nao recebi produto lojar nao apresentar solucao problema,1,negativo
157a63ea3c7d45bd386953f651636588,maravilha,5,positivo
e6be7a5b0503dd2f98426bedeb04b089,gostar muito recomender,5,positivo
08a036e64b1b35a79f0f64dc248609f4,valer pena produto ter bom qualidade ter tamanho suficiente celular recomer,4,positivo
c587962d35352f4a20751a29ac397f71,achar apenas acabamento pecar poder bom,4,positivo
32ab9c9a219a720d3db440a25e128b0f,nao ter produto so notificar depois dia,1,negativo
9194bbd14273ecb710f5adb46d1d3c8a,muito bom comprar vcs obrigado,4,positivo
213c8ee2592bcaf20bb389d324c25a1f,nao gostar compra recebi estojo bem depois ainda nao recebi mochila transtornoterrivel,1,negativo
e26cd58c58f691ff001bfde31d5bcbf0,oculo vir perfeito condicoes chegar bem rapido vir flanelinha,3,negativo
b47b6464ca08cc70d28fd74b9f7f227d,embalagem horroroso produto vender Targaryen chegar Caixa papelao embrulhar papel jornal produto sujo necessitar limpeza absurdo triste ver lannister parceria tao ruim,2,negativo
64d8f75ca82476c72c51c9c30f3800f4,super recomer,5,positivo
1f16f96a57ae77f8ae48f6546dd355cc,otimo recomender produto entregar rapido,5,positivo
cb934dfc5b0d7799b394120406245c1a,gostar brinco embalagem muito lindo mesmo mandem opcoe brinco email,5,negativo
163dbdcfef1373541a1a04dfe1810a7d,produto muito bom superar expectativa parabens,5,positivo
c8ec96c2cbcc3235afa2088ce2550c93,comprar kit recebi apenas,1,negativo
8bc0ea679b8382c1fce9557be7cbc490,entregar ate antes prazo,4,positivo
c399dde7adf4094cebb103781f9251a6,produto chegar prazo acondicionar corretamente avaria divergencio pelicular diferenca tela smartphone mm aprox poder comprometer protecao fora,5,positivo
929633c74cca64cfd79110bdf6bffb0b,produto muito bom entregar rapido,5,positivo
b3ae1609f7accb37fdc4bc728e4b3fdb,chegar antes prazo,5,positivo
6141c30d28ba81c9143b6c84174e448d,chegar dia apo efetuar compra obrigar,4,positivo
4a4d8e5aef1b839eaf519a3a6a44e962,lannister sempre show entregar produto excekente,5,positivo
0ebaaa7b2a78517b0bd77ef345641ec5,preco bom entregar prazo,5,positivo
1ab36123a6937cfce47d7a27a2ec3a44,muito possitivo sinto muito seguro comprar lannister parceiro cumprir anuncio parabens funcionario,5,positivo
c52c51ebdcc6d4e1213cecf8c43978ee,ador compra entregar prazo bem embalar,5,positivo
2d1181ee4f5472a825a3c6d668ced668,produto nao entregar comprar produto junto entregar ainda dezembro momento nao entregar,1,negativo
ee0e6b7976b45d28fea0299d1aa1a46a,bom bom,4,positivo
65d7761e876008ee5728561644e75df2,produto anunciar,5,positivo
6159689061e8996b3c8b7b6fcd9f1f95,super recomendo entregar produto antes esperar perfeito dentro esperavar,5,positivo
a89a2a822fa6d983128e5ca229633882,produto excelente entregar antes data prever adorar obrigado,5,positivo
59e315c1560b0936ea2e663b53057f8f,recomer otimo sempre,5,positivo
30085794988367d768c175dfc8469ef7,aguardar produto recebi pedir metade ja comuniquar lannister ocorrer aguardo solucao caso,2,negativo
9f2d41929815ed9877f3da6897fd1bfa,primeiro ligar nao ter cor escolhi site posteriormente receber mouse fio comprar fio nao mouse gamer conforme constar anuncio pessimo produto,1,negativo
a3372cc962a30fb9cce1ee23c1629707,muito bom comprar loja facil entregar bem antes prazo limite agente ficar informar pedir recomender,4,positivo
a028a6ec34f981e1d9b11ff54a63db6b,talvez nao mochila grande durabilidade custo benefico otimo produto,5,positivo
85f1292c5e34ce5d609cfd04a275105d,produto entregar antes data prever gostar muito tecido bem clarinho fino voilzinho mesmo,3,negativo
35170776cdaeeab15de2f453fb594247,vir prazoo pedir cor Certagostei produtomuito bom,5,negativo
41ae09cd97ff36a1385f96130f6210ec,vez q comprar gostar muito agora so faltar chegar cinto modeladora comprar mesmo dia compra,5,negativo
a6159936da3b93dde9383d94d4c6d5b0,adorar,5,positivo
4a24487f4d404a26d479637f4e52fcdb,muito bom quadro gostar muito produto perfeito bonito preco otimo,5,positivo
6f9b4bfee9508e3722bd8c1fec71b33a,muito bom,4,positivo
409209c44fa8a54ac7ca06c77ad852b1,otimo colprado,5,positivo
4a7a854f407abf78ec619de50244004f,recomendar produto bom qualidade perfeito atender espectativa,5,positivo
8f439ef151ede5e0681f757fe866e581,bom tarde querer saber onde mercadoria,1,negativo
56ea0aed29af8e49a211524a9348a0fb,loja excelente entregar rapida problema recomer,5,positivo
b5535f705f0d8901f7bd34d512d6c735,kit vir incompleto faltar lencol baixo lencol cima gostar enviar,3,negativo
c7d50e6d80c20de4132af3bc8618fb6f,comprar produto recebi,5,negativo
9700a96ca589b42535ce5c9ef9ceca80,produto muito bom material resistente,4,positivo
5bba289164520198eae4a3d70824ab21,pessimo atendimento assim fiz pedir observei pedir produto errar mesmo hora pedir cancelamento pedir n ter resposta targaryen ja fiz pedido devolucao responder,1,negativo
788cc5d692d822ab9212ad1367d61a81,nao recebi produto muito menos dinheiro devolucao,1,negativo
c00e7dbcce7bdccdacddaa48cb7588fd,otimo produto pecar lindo otimo custo beneficiar,5,positivo
26f26c5e0f7e9f226af484f175a4faa5,fiz compra mesmo dia prazo entregar dia devidamente empacotar perfeito condicoe sempre bomdimal,5,positivo
b1d4892b4706a969bc3b0cec44fbabb3,alem ultrapassar prazo entregar peca nao encaixar,2,negativo
431f995415ebad6d1cb653962c80a14f,parabem gostar muito loja principalmente lannistercom gente poder comprar buscar loja mais proximo,5,positivo
9cf30ad0b8fd44a8d6f9acb8b5a43dcb,produto entregar forma condicao impecavel possivel notar carinho fazer almofar costura perfeito cheirinho beber sobrinho amar,5,positivo
82f3d60973b20aa2d1095cba2c851035,otimo produto almofar lindo cor lindo grandona fazir excelente compra,5,positivo
f8a272bf3bf5a166b325e54dbe40efa3,Medio,2,negativo
7a7afc1cb30999dac0b26da01642f8aa,muito bom recebi antes prazo entregar,4,positivo
de6a12da73417b15a0a4d6f3a7e41251,super recomendo produto excelente qualidade,5,positivo
712d37ca4d8dd3ac08c756c646b512cb,bom produto produto chegar prazo perfeito condicoe,4,positivo
cfe7d64cc425081de2a64935c2414c69,top adorar comprar lannister clareza informacoes acompanhamento pedir tempo chegar muito rapido cada vez bom parabens sempre sempre ser cliente lannisterc,5,positivo
27a17e0788640803c0b4067a05896522,funko super valar pena,5,positivo
370faeeb24ab9ea0468920b89953da1f,vir lacre caixa rasgar mais estar certo,4,negativo
a1a020107703479332a3174ccbf3c039,produto muito bom adorar tecido entregar prazo,5,positivo
57ca18bcc163df65294f77b57658537d,site super confiavel,4,positivo
bc9283d48532d0f8eba40af087289d8e,voce excelente profissionaisatendimento cliente bom obrigado atencao,5,positivo
f042bb5075dfb84954525296fd81b347,ainda nao recebi produto,2,negativo
27ee1ce9f30b0edf1d86d5dbf61ab2f6,entregar rapido perfeito condicoes bem embalar recomender,5,positivo
eba1009db042c555891b8f947e03137a,compra entregar dentro prazo otimo produto,5,positivo
bab418986a7997bf4d152bbb2cfcbcae,entregar super rapida produto muito bem embalar,5,positivo
8b9b3e82a083ad5b76297a2b3e45cf8a,pedir produto entregar completamente diferente,1,negativo
49d7c16b79506348df69a363d5151128,entregar prazo novo,5,positivo
fe253b01071a85b4643f4cbfdf545083,super recomendar produto entregar muito rapido gostar,5,positivo
83647814f5fac26e431a3bf86193fc0f,perfeito chegar bem antes prazo amar,5,positivo
e60413edda83aa70de7f04e231148717,otimo muito bom,5,positivo
046aec1ab10e6fee82498a29969261a0,bom verdade produto chegar otimas condicoes bem antes prazo entregar,4,positivo
3c451e90e9d84840437d377f782e0c63,muito bom,5,positivo
726b8cb4695c38b3cfd16702f4597d8c,produto bom,4,positivo
777a9fd39f5e50d5c766e940fc539b44,paguar frete dia nao chegar,3,negativo
1b03ecce5601c675f797c9c44cd62539,bom,4,positivo
f698890895a66ac62c4b1f2cb47f5d8d,continuar assim,5,positivo
da38b0286a19e46c688d22065dae9191,otimo sistema comprar porem nao informar data saer produto nem produto transito recebi surpresa deixar receoso compra,3,negativo
a1ab183fd62020cdf4ed7072eaf1538b,otimo recomendar,4,positivo
9b3505bb05363ce45d2214e53f1875f3,pouco fraco,1,negativo
140159c8ce8e90db15289d6637ee4b4f,ainda nao recebi produto ontem encerrar prazo achar quando pagar quase frete minimo dever fazer entregar tempo,3,negativo
b145bd68eaff42a64173d462127f1b65,recebi antes prazo produto excelente,5,positivo
cb63cd0fdc0549fc8fc4ebd43db50fe5,lugar otimar fazer compra,5,positivo
0bb20d4f394f7bd4b6158541ea9b27af,bonito pequeno cesto lindo decorativo esperar pouco mais largo fino nao caber coisa quando comprar procurar medida nao encontrar mesmo assim recomendar,3,negativo
73d6296154dfe43a9ca63d6f01cefb2f,nao comprer mais fornecedor,3,negativo
2b4023a4238f44d839c415bfa841ad67,super maximo recomendar lindo carteira jeito querer,5,positivo
6c5e2d8a97b0770530451fdf69728258,nao recebi produto entao nao poder avaliar positivamente,1,negativo
dc29a151c9cd239ec94dc30405348908,loja parceiro merecedoro creditar,4,positivo
50a1eaa2f96d6f3e02d0cd68d92bab75,recomendar super rapido,5,positivo
a87144dfa7c06e05cc142006ac4ad6a2,produto muito bom,4,positivo
8d9bc131d405d4fff1af47ea6db87c60,gostar muito rede,5,positivo
96d558b10db1c7d40b08f306bfd0cea4,poder mais facil colocar fio base pois necessario muito jeitinho forcar entanto produto atender,4,positivo
2708a3005cca2ca2b9ebab28c38244e4,produto entregar prazo prever ainda nao testar avaliar,3,negativo
d5f1a660f5626aa4f485d6268452bf0d,gastar frete real gastar tambem buscar mercadoria correiosporque nao entregar residencia,1,negativo
6b01cbb873f0968d1bbaac0fb0a026c6,chegar antes primeiro compra,5,positivo
b8579be4ec391bad1641a5ef1b33c840,muito bom loja,4,positivo
af5ef60794f568af43f1dbc712101cbd,nao recomender recebi anteontem unico pacote pregador unidade vir embrulhar embalagem nao caber pacote pregador total unidade fazer reclamacao lannister,1,negativo
3920a636ab418f1a4c30174268152fe9,recebi produto dentro prazo tranquilidade parabens,5,positivo
b0941fe255e0add847ca05c6a035df41,produto entregar dia testar eficiencia mesmo esperar realmente produzir efeito esperar,5,positivo
fa810fdb06c8ca30b4b596a6f5a13aa1,produto chegar falar nada,1,negativo
46df38af47163bd32b83e97e95498b9d,produto ainda nao chegar tercerizar enviar email culpar correio,1,negativo
86133e78c80855d05ff97d3aeed11352,satisfeitar produto,5,positivo
49569077f66bc9767b7ec9a050b0d4c2,otimo produto preco bom,5,positivo
a2c2f8147d4d8b5a82a2c76d5307dead,produto entregar recomender,3,negativo
52f63c03cd24c02d6eda34637d25d725,super recomendo entregar super rapido,5,positivo
f65f7a67bf2d5c4781ea32bdf31de71c,td certo,5,positivo
6ecc8a2c0dca84724a4f7ca5c9f14aab,nao recebi produto gostar retorno positivo,1,negativo
2eafc2cad21c0029d5c3bab5fcd1979c,parabem entregar rapido continuar sempre assim lannister,5,positivo
60bc5ae7103b81eb4776d42e621dd19a,entregar rapir produto qualidade recomer,5,positivo
82dd3fa5370d4b245ba8f66e90ec00f2,produto ainda nao entregar deixor opiniao aqui observacao ate expiracao datar,1,negativo
b305774ea1824b46727c0b9c49ba4572,produto vir pequeno defeito nao ter tempo troca ficar,3,negativo
338fd61dcebeeb674c7097af322d1ef5,recomender vendedor correto recebi produto antes data marcar nada reclamar,4,positivo
bfe62d95f2a3d431ee6da20f53c18917,site otimo adorar praticidade site horar comprar,5,positivo
2945d6770f454b3ab2a1b249413f879f,bom suporte faixa preco segundo vez compro vez usar tvs deixar pouco espaco parte traseiro entao bom ver posicionamento entrada tv,5,positivo
cd79341fb82ed2caccec747e4108764f,recomendar loja prod muito bom produto recomendar,4,positivo
68ad4a27b22c0f9c70e0fd3e5909f255,muito bom produto,5,positivo
6651d31e8f40b2444a4601ca46433649,ha divergencio produto apresentar entregar,4,positivo
8935892c531688bd3bce825fd52a6449,pessimo voce vender quando ter problema caso mandar entrar contato parceiro empurrar problema comprar paguar unidade receber apenas,1,negativo
5b6a0d5350fe3036f41d543d06eb7a5b,excelente simplesmente lir adorar produto tamanho perfeito ja comprar varia produto ja fazer ano compro baratheon,5,positivo
a36fdb86d1644f855bb435d79c290e65,atrasar entrega dia achar correio nao ajudar poder contratar empresa privado,4,positivo
a0ce6bd83f3f8b444a99af280860532e,produto excelente entregar prazo grande burocracia trabalho eficiente muito bem atendir relacao cliente fornecedor conforme solicitar,5,positivo
a5b88fb7d4e20a7ba210122e8386a973,happy,5,positivo
03ac93bedda403f06f2840ee13c5e6ff,otimo vendedor,4,positivo
1c53a7f8edb5aeeb131fa0e6f5d16338,produto chegar antes data entregar dia chegar dia ainda nao utilizar produto mais esperar estar certo obrigado,4,positivo
b3919c16f306f4bf07fcebb7c24f496d,enquanto td certo ainda nao testar produto ja receber,5,positivo
ca0f58273b7f184da4d00b5a5041e9fa,bom produto chegar rapido,4,positivo
5e797a7e563d5650a753de8c55ad3898,nao recebi produto aind produto ainda nao chegar,1,negativo
80e885e3c979b3d3905361a346864b31,bom tarde recebi produto por nao compra realizei pedir capabolsinho ziper recebi capinha fino muito feio preciso enviar mercadoria correto,1,negativo
fc281593ab565f82ac6468e3c03e9408,ja ter experiencia esfregao marcar produto nao recomendar pois trar esfregao muito durar nao funcionar direito,2,positivo
048eff7f562e1d70b62810ce9cac517c,descricao produto informar faixa adesivo parede porem quando chegar nao adesivo pedir procurar instalar,1,negativo
6cc373249edcd48deee9cab9293c0239,sempre comprir nunca arreper entregar prazo produto maravilhoso,5,positivo
e1cf0c64e02aeaec7b25ecc0747335c2,escolhi taca caveira mexicano entregar,1,negativo
4d2c24b096663970f1e4e3b6c5d1f1cf,produto defeito empresa dever testar produto antes,1,positivo
94c5625156947c37c984ec59263883e0,comprar relogio casio entregar nao bater numero serie comprar identifique parecer replicar gostar muito devolver produto,1,negativo
9961ebb572cd3a654227c6c484fdecd4,gostar muito fiquei duvidar comeco agora compro novamente recomendar produto entregar antes prazo,5,positivo
590125aaa039b7213978405c11122596,recomendo querer receber dinheiro devolucao veneziana comprar Mazon,4,positivo
bae2f96456e8a35dc36bd4ef23fc5fa4,cade produto querer saber quando receber produto comprar ultima vez olhei correio enviar Regiao Sul morer salvador,1,negativo
77701c0425c416ba088a7abb9a21ceb5,muito bom mais rapido ver,5,positivo
b664e4361c3d4b580f538776d936a10c,chegar rapido antes recomender poder comprar nota,5,positivo
